,Unnamed: 0,Number,Name,Start,End,Url,Reactor
23,23,3.0,Cattenom,26/03/2023,23/04/2023,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-remplacement-du-moteur-d-une-pompe-primaire-controle-et-travaux-en-lien-avec-la-csc,Cattenom_3
24,24,1.0,Civaux,21/08/2022,01/02/2023,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-deuxieme-visite-decennale-du-reacteur-1,Civaux_1
25,25,1.0,Cattenom,11/06/2022,05/02/2024,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-146,Cattenom_1
26,26,5.0,Gravelines,16/04/2022,23/09/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-55,Gravelines_5
27,27,3.0,Gravelines,19/03/2022,04/01/2023,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-328,Gravelines_3
28,28,2.0,Saint-Alban,08/07/2022,05/01/2023,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-249,Saint-Alban_2
29,29,2.0,Dampierre-en-Burly,27/04/2022,09/01/2023,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-quatrieme-visite-decennale-du-reacteur-23,Dampierre-en-Burly_2
30,30,3.0,Cruas-Meysse,02/07/2022,09/12/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-326,Cruas-Meysse_3
31,31,2.0,Belleville-sur-Loire,13/08/2022,05/12/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-246,Belleville-sur-Loire_2
32,32,2.0,Flamanville,12/02/2022,10/12/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-248,Flamanville_2
33,33,2.0,Cruas-Meysse,19/10/2022,12/12/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-247,Cruas-Meysse_2
34,34,4.0,Cattenom,19/02/2022,19/12/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-426,Cattenom_4
35,35,3.0,Dampierre-en-Burly,26/10/2022,16/12/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-327,Dampierre-en-Burly_3
36,36,1.0,Tricastin,05/11/2022,18/12/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-145,Tricastin_1
37,37,4.0,Bugey,09/04/2022,25/11/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-425,Bugey_4
38,38,3.0,Tricastin,12/03/2022,22/11/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-quatrieme-visite-decennale-du-reacteur-3,Tricastin_3
39,39,3.0,Chinon,19/02/2022,21/11/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-controle-du-reacteur-b3,Chinon_3
40,40,4.0,Tricastin,13/08/2022,10/11/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-424,Tricastin_4
41,41,2.0,Paluel,20/04/2022,17/10/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-245,Paluel_2
42,42,2.0,Gravelines,02/07/2022,16/09/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-244,Gravelines_2
43,43,1.0,Saint-Laurent-des-Eaux,20/08/2022,02/10/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-144,Saint-Laurent-des-Eaux_1
44,44,3.0,Blayais,07/05/2022,12/09/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-du-combustible-du-reacteur-34,Blayais_3
45,45,3.0,Bugey,30/04/2022,09/09/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-325,Bugey_3
46,46,1.0,Nogent-sur-Seine,22/05/2022,10/08/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-du-combustible-du-reacteur-12,Nogent-sur-Seine_1
47,47,2.0,Chinon,14/05/2022,21/08/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-243,Chinon_2
48,48,4.0,Dampierre-en-Burly,11/04/2022,16/08/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-423,Dampierre-en-Burly_4
49,49,4.0,Paluel,25/03/2022,11/08/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-422,Paluel_4
50,50,4.0,Cruas-Meysse,05/02/2022,12/07/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-421,Cruas-Meysse_4
51,51,5.0,Bugey,02/07/2021,07/06/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/maintenance-et-rechargement-en-combustible-pour-la-quatrieme-visite-decennale-du-reacteur-5,Bugey_5
52,52,1.0,Cruas-Meysse,13/05/2022,21/06/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-143,Cruas-Meysse_1
53,53,2.0,Bugey,18/02/2022,30/05/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-242,Bugey_2
54,54,2.0,Tricastin,14/04/2022,24/05/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-241,Tricastin_2
55,55,1.0,Belleville-sur-Loire,10/03/2022,19/05/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-rechargement-en-combustible-du-reacteur-14,Belleville-sur-Loire_1
56,56,1.0,Gravelines,13/08/2021,10/05/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-142,Gravelines_1
57,57,2.0,Blayais,11/03/2022,05/05/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-du-combustible-du-reacteur-29,Blayais_2
58,58,4.0,Chinon,04/02/2022,29/05/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-420,Chinon_4
59,59,3.0,Bugey,14/05/2020,20/03/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-partiel-du-combustible-du-reacteur-35,Bugey_3
60,60,1.0,Dampierre-en-Burly,18/06/2021,12/02/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-quatrieme-visite-decennale-du-reacteur-12,Dampierre-en-Burly_1
61,61,1.0,Chinon,17/09/2021,12/01/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-141,Chinon_1
62,62,2.0,Golfech,01/05/2021,13/12/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-240,Golfech_2
63,63,4.0,Blayais,16/09/2021,24/12/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-du-combustible-du-reacteur-45,Blayais_4
64,64,2.0,Cattenom,17/09/2021,04/01/2022,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-239,Cattenom_2
65,65,3.0,Dampierre-en-Burly,17/09/2021,27/12/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-324,Dampierre-en-Burly_3
66,66,3.0,Paluel,29/10/2021,27/12/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-323,Paluel_3
67,67,1.0,Tricastin,08/10/2021,15/12/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustibles-du-reacteur-1,Tricastin_1
68,68,1.0,Saint-Laurent-des-Eaux,02/07/2021,12/12/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-140,Saint-Laurent-des-Eaux_1
69,69,4.0,Gravelines,21/05/2021,28/10/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-419,Gravelines_4
70,70,2.0,Nogent-sur-Seine,09/09/2021,02/11/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-du-combustible-du-reacteur-22,Nogent-sur-Seine_2
71,71,2.0,Cruas,09/07/2021,17/10/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-238,Cruas_2
72,72,1.0,Blayais,30/07/2021,21/09/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-du-combustible-du-reacteur-18,Blayais_1
73,73,1.0,Saint-Alban,19/08/2021,28/09/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-139,Saint-Alban_1
74,74,1.0,Paluel,03/04/2021,23/09/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-138,Paluel_1
75,75,3.0,Chinon,01/05/2021,28/08/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-du-reacteur-3,Chinon_3
76,76,3.0,Cattenom,11/02/2021,02/09/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-322,Cattenom_3
77,77,2.0,Chooz,11/02/2021,02/08/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-du-combustible-du-reacteur-2,Chooz_2
78,78,4.0,Tricastin,09/07/2021,20/08/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-418,Tricastin_4
79,79,2.0,Gravelines,26/03/2021,22/07/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-237,Gravelines_2
80,80,3.0,Blayais,04/06/2021,21/07/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-du-combustible-du-reacteur-33,Blayais_3
81,81,2.0,Civaux,29/01/2021,15/08/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-du-combustible-du-reacteur-28,Civaux_2
82,82,2.0,Belleville-sur-Loire,01/05/2021,06/08/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-rechargement-en-combustible-du-reacteur-23,Belleville-sur-Loire_2
83,83,2.0,Blayais,19/03/2021,11/07/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-du-combustible-du-reacteur-27,Blayais_2
84,84,2.0,Tricastin,05/02/2021,30/07/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-quatrieme-visite-decennale-du-reacteur-22,Tricastin_2
85,85,1.0,Cruas-Meysse,19/02/2021,29/07/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-137,Cruas-Meysse_1
86,86,3.0,Tricastin,26/03/2021,15/05/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-321,Tricastin_3
87,87,3.0,Cruas-Meysse,28/05/2021,16/07/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-320,Cruas-Meysse_3
88,88,2.0,Dampierre-en-Burly,07/05/2021,13/07/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-rechargement-en-combustible-du-reacteur-22,Dampierre-en-Burly_2
89,89,4.0,Bugey,21/11/2020,23/06/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-quatrieme-visite-decennale-du-reacteur-4,Bugey_4
90,90,2.0,Saint-Alban,01/04/2021,14/05/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-236,Saint-Alban_2
91,91,1.0,Cattenom,19/03/2021,19/06/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-136,Cattenom_1
92,92,2.0,Saint-Laurent-des-Eaux,19/02/2021,10/06/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-partielle-du-reacteur-23,Saint-Laurent-des-Eaux_2
93,93,2.0,Chinon,30/01/2021,18/05/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-partielle-du-reacteur-22,Chinon_2
94,94,5.0,Gravelines,05/02/2021,03/05/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-54,Gravelines_5
95,95,1.0,Flamanville,17/09/2019,02/05/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-non-programme-du-reacteur-1,Flamanville_1
96,96,2.0,Penly,16/04/2021,31/12/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-rechargement-en-combustible-du-reacteur-2,Penly_2
97,97,1.0,Nogent-sur-Seine,26/02/2021,18/04/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-du-combustible-du-reacteur-1,Nogent-sur-Seine_1
98,98,4.0,Dampierre-en-Burly,26/02/2021,14/05/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-rechargement-en-combustible-du-reacteur-4,Dampierre-en-Burly_4
99,99,4.0,Paluel,19/02/2021,10/03/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-simple-rechargement-en-combustible-du-reacteur-4,Paluel_4
100,100,2.0,Bugey,17/01/2020,14/02/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-quatrieme-visite-decennale-du-reacteur-2,Bugey_2
101,101,1.0,Belleville-sur-Loire,05/06/2002,20/03/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-decennale-du-reacteur-14,Belleville-sur-Loire_1
102,102,3.0,Gravelines,11/09/2020,18/02/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-319,Gravelines_3
103,103,2.0,Paluel,24/10/2029,31/01/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-simple-rechargement-en-combustible-du-reacteur-2,Paluel_2
104,104,4.0,Blayais,30/10/2020,23/12/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-du-combustible-du-reacteur-44,Blayais_4
105,105,4.0,Chinon,29/05/2020,06/01/2021,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-decennale-du-reacteur-43,Chinon_4
106,106,1.0,Golfech,09/08/2020,14/12/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-du-combustible-du-reacteur-17,Golfech_1
107,107,2.0,Flamanville,09/01/2019,11/12/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-decennale-et-rechargement-en-combustible-du-reacteur-2,Flamanville_2
108,108,1.0,Blayais,21/08/2020,26/11/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-du-combustible-du-reacteur-16,Blayais_1
109,109,4.0,Cruas-Meysse,14/08/2020,23/11/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-417,Cruas-Meysse_4
110,110,1.0,Tricastin,09/10/2020,13/11/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-partiel-du-combustible-du-reacteur-1,Tricastin_1
111,111,6.0,Gravelines,12/06/2020,22/11/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-62,Gravelines_6
112,112,1.0,Gravelines,21/08/2020,08/11/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-135,Gravelines_1
113,113,1.0,Chinon,14/08/2020,10/11/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-rechargement-en-combustible-du-reacteur-13,Chinon_1
114,114,4.0,Cattenom,24/10/2020,04/09/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-416,Cattenom_4
115,115,3.0,Dampierre-en-Burly,11/09/2020,13/10/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-318,Dampierre-en-Burly_3
116,116,3.0,Paluel,19/06/2020,29/10/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-partielle-et-rechargement-en-combustible-du-reacteur-32,Paluel_3
117,117,3.0,Blayais,12/06/2020,13/10/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-du-combustible-du-reacteur-32,Blayais_3
118,118,1.0,Penly,15/05/2020,17/10/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-partielle-et-rechargement-en-combustible-du-reacteur-1,Penly_1
119,119,2.0,Cattenom,02/04/2020,10/09/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-235,Cattenom_2
120,120,4.0,Tricastin,03/07/2020,27/09/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-partiel-du-combustible-du-reacteur-46,Tricastin_4
121,121,2.0,Dampierre-en-Burly,05/06/2020,23/09/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-234,Dampierre-en-Burly_2
122,122,1.0,Civaux,13/03/2020,20/09/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-renouvellement-du-combustible-du-reacteur-15,Civaux_1
123,123,1.0,Saint-Laurent-des-Eaux,02/07/2020,13/09/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-rechargement-en-combustible-du-reacteur-12,Saint-Laurent-des-Eaux_1
124,124,4.0,Gravelines,29/05/2020,10/08/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-415,Gravelines_4
125,125,3.0,Cruas-Meysse,22/02/2020,18/07/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-317,Cruas-Meysse_3
126,126,1.0,Saint-Alban,24/04/2020,21/08/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-134,Saint-Alban_1
127,127,1.0,Chooz,20/02/2020,18/08/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-decennale-du-reacteur-13,Chooz_1
128,128,2.0,Nogent-sur-Seine,08/02/2020,05/08/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-decennale-du-reacteur-27,Nogent-sur-Seine_2
129,129,2.0,Cruas-Meysse,22/05/2020,07/07/2020,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-233,Cruas-Meysse_2
